Timestamp,Color Counts,Average Areas
2025-03-25 11:01:17.961605,"{'Red': 1, 'Green': 2, 'Blue': 2, 'White': 3, 'Black': 3}","{'Red': 1497.5, 'Green': 4478.0, 'Blue': 913.25, 'White': 15398.33, 'Black': 11777.83}"
2025-03-25 11:01:17.977902,"{'Red': 1, 'Green': 2, 'Blue': 2, 'White': 3, 'Black': 3}","{'Red': 1497.5, 'Green': 4478.0, 'Blue': 913.25, 'White': 15398.33, 'Black': 11777.83}"
2025-03-25 11:01:17.994613,"{'Red': 2, 'Green': 2, 'Blue': 1, 'White': 3, 'Black': 2}","{'Red': 933.25, 'Green': 4733.5, 'Blue': 1079.5, 'White': 14876.17, 'Black': 17857.5}"
2025-03-25 11:01:18.010323,"{'Red': 2, 'Green': 2, 'Blue': 1, 'White': 3, 'Black': 2}","{'Red': 933.25, 'Green': 4733.5, 'Blue': 1079.5, 'White': 14876.17, 'Black': 17857.5}"
2025-03-25 11:01:18.026117,"{'Red': 2, 'Green': 2, 'Blue': 1, 'White': 3, 'Black': 2}","{'Red': 933.25, 'Green': 4733.5, 'Blue': 1079.5, 'White': 14876.17, 'Black': 17857.5}"
2025-03-25 11:01:18.041688,"{'Red': 2, 'Green': 2, 'Blue': 1, 'White': 3, 'Black': 2}","{'Red': 933.25, 'Green': 4733.5, 'Blue': 1079.5, 'White': 14876.17, 'Black': 17857.5}"
2025-03-25 11:01:18.061289,"{'Red': 2, 'Green': 2, 'Blue': 1, 'White': 3, 'Black': 2}","{'Red': 933.25, 'Green': 4733.5, 'Blue': 1079.5, 'White': 14876.17, 'Black': 17857.5}"
2025-03-25 11:01:18.086408,"{'Red': 2, 'Green': 1, 'Blue': 1, 'White': 3, 'Black': 2}","{'Red': 1239.75, 'Green': 10104.5, 'Blue': 1047.5, 'White': 13502.5, 'Black': 18030.0}"
2025-03-25 11:01:18.101964,"{'Red': 2, 'Green': 1, 'Blue': 2, 'White': 2, 'Black': 2}","{'Red': 1412.5, 'Green': 9877.5, 'Blue': 1311.75, 'White': 16472.25, 'Black': 19975.0}"
2025-03-25 11:01:18.117953,"{'Red': 2, 'Green': 1, 'Blue': 2, 'White': 2, 'Black': 2}","{'Red': 1412.5, 'Green': 9877.5, 'Blue': 1311.75, 'White': 16472.25, 'Black': 19975.0}"
2025-03-25 11:01:18.134869,"{'Red': 2, 'Green': 2, 'Blue': 2, 'White': 3, 'Black': 3}","{'Red': 2617.25, 'Green': 3951.0, 'Blue': 1562.75, 'White': 10018.0, 'Black': 14071.0}"
2025-03-25 11:01:18.149630,"{'Red': 2, 'Green': 2, 'Blue': 2, 'White': 3, 'Black': 3}","{'Red': 2617.25, 'Green': 3951.0, 'Blue': 1562.75, 'White': 10018.0, 'Black': 14071.0}"
2025-03-25 11:01:18.165498,"{'Red': 2, 'Green': 2, 'Blue': 2, 'White': 3, 'Black': 3}","{'Red': 2617.25, 'Green': 3951.0, 'Blue': 1562.75, 'White': 10018.0, 'Black': 14071.0}"
2025-03-25 11:01:18.181211,"{'Red': 2, 'Green': 2, 'Blue': 2, 'White': 3, 'Black': 3}","{'Red': 2617.25, 'Green': 3951.0, 'Blue': 1562.75, 'White': 10018.0, 'Black': 14071.0}"
2025-03-25 11:01:18.197122,"{'Red': 3, 'Green': 1, 'Blue': 3, 'White': 2, 'Black': 4}","{'Red': 844.67, 'Green': 5956.0, 'Blue': 2652.33, 'White': 12322.25, 'Black': 11179.88}"
2025-03-25 11:01:18.212104,"{'Red': 3, 'Green': 1, 'Blue': 3, 'White': 2, 'Black': 4}","{'Red': 844.67, 'Green': 5956.0, 'Blue': 2652.33, 'White': 12322.25, 'Black': 11179.88}"
2025-03-25 11:01:18.227775,"{'Red': 3, 'Green': 1, 'Blue': 3, 'White': 2, 'Black': 4}","{'Red': 844.67, 'Green': 5956.0, 'Blue': 2652.33, 'White': 12322.25, 'Black': 11179.88}"
2025-03-25 11:01:18.243121,"{'Red': 2, 'Green': 1, 'Blue': 5, 'White': 2, 'Black': 4}","{'Red': 1415.0, 'Green': 2289.0, 'Blue': 3936.8, 'White': 11139.0, 'Black': 12027.25}"
2025-03-25 11:01:18.259103,"{'Red': 2, 'Green': 1, 'Blue': 5, 'White': 2, 'Black': 4}","{'Red': 1415.0, 'Green': 2289.0, 'Blue': 3936.8, 'White': 11139.0, 'Black': 12027.25}"
2025-03-25 11:01:18.275339,"{'Red': 2, 'Green': 1, 'Blue': 5, 'White': 2, 'Black': 4}","{'Red': 1415.0, 'Green': 2289.0, 'Blue': 3936.8, 'White': 11139.0, 'Black': 12027.25}"
2025-03-25 11:01:18.289329,"{'Red': 1, 'Green': 3, 'Blue': 4, 'White': 2, 'Black': 4}","{'Red': 5509.5, 'Green': 958.83, 'Blue': 7668.0, 'White': 10821.75, 'Black': 11809.88}"
2025-03-25 11:01:18.305067,"{'Red': 1, 'Green': 3, 'Blue': 4, 'White': 2, 'Black': 4}","{'Red': 5509.5, 'Green': 958.83, 'Blue': 7668.0, 'White': 10821.75, 'Black': 11809.88}"
2025-03-25 11:01:18.321026,"{'Red': 1, 'Green': 3, 'Blue': 4, 'White': 2, 'Black': 4}","{'Red': 5509.5, 'Green': 958.83, 'Blue': 7668.0, 'White': 10821.75, 'Black': 11809.88}"
2025-03-25 11:01:18.336431,"{'Red': 2, 'Green': 1, 'Blue': 5, 'White': 2, 'Black': 4}","{'Red': 2909.5, 'Green': 1730.0, 'Blue': 6000.0, 'White': 10730.25, 'Black': 11875.0}"
2025-03-25 11:01:18.348400,"{'Red': 2, 'Green': 1, 'Blue': 5, 'White': 2, 'Black': 4}","{'Red': 2909.5, 'Green': 1730.0, 'Blue': 6000.0, 'White': 10730.25, 'Black': 11875.0}"
2025-03-25 11:01:18.367816,"{'Red': 2, 'Green': 1, 'Blue': 5, 'White': 2, 'Black': 4}","{'Red': 2909.5, 'Green': 1730.0, 'Blue': 6000.0, 'White': 10730.25, 'Black': 11875.0}"
2025-03-25 11:01:18.383629,"{'Red': 2, 'Green': 1, 'Blue': 5, 'White': 2, 'Black': 4}","{'Red': 2909.5, 'Green': 1730.0, 'Blue': 6000.0, 'White': 10730.25, 'Black': 11875.0}"
2025-03-25 11:01:18.398396,"{'Red': 1, 'Green': 1, 'Blue': 5, 'White': 2, 'Black': 4}","{'Red': 5728.5, 'Green': 1329.0, 'Blue': 5751.2, 'White': 11392.75, 'Black': 11247.38}"
2025-03-25 11:01:18.414370,"{'Red': 1, 'Green': 1, 'Blue': 5, 'White': 2, 'Black': 4}","{'Red': 5728.5, 'Green': 1329.0, 'Blue': 5751.2, 'White': 11392.75, 'Black': 11247.38}"
2025-03-25 11:01:18.429275,"{'Red': 1, 'Green': 1, 'Blue': 5, 'White': 2, 'Black': 4}","{'Red': 5728.5, 'Green': 1329.0, 'Blue': 5751.2, 'White': 11392.75, 'Black': 11247.38}"
2025-03-25 11:01:18.444354,"{'Red': 1, 'Green': 1, 'Blue': 6, 'White': 2, 'Black': 4}","{'Red': 4496.0, 'Green': 770.5, 'Blue': 4898.42, 'White': 12663.75, 'Black': 10090.62}"
2025-03-25 11:01:18.460336,"{'Red': 1, 'Green': 1, 'Blue': 6, 'White': 2, 'Black': 4}","{'Red': 4496.0, 'Green': 770.5, 'Blue': 4898.42, 'White': 12663.75, 'Black': 10090.62}"
2025-03-25 11:01:18.476318,"{'Red': 1, 'Green': 1, 'Blue': 6, 'White': 2, 'Black': 4}","{'Red': 4496.0, 'Green': 770.5, 'Blue': 4898.42, 'White': 12663.75, 'Black': 10090.62}"
2025-03-25 11:01:18.492143,"{'Red': 1, 'Blue': 6, 'White': 2, 'Black': 5}","{'Red': 3302.0, 'Blue': 4740.0, 'White': 15454.5, 'Black': 6741.8}"
2025-03-25 11:01:18.508125,"{'Red': 1, 'Blue': 6, 'White': 2, 'Black': 5}","{'Red': 3302.0, 'Blue': 4740.0, 'White': 15454.5, 'Black': 6741.8}"
2025-03-25 11:01:18.524999,"{'Red': 1, 'Blue': 6, 'White': 2, 'Black': 5}","{'Red': 3302.0, 'Blue': 4740.0, 'White': 15454.5, 'Black': 6741.8}"
2025-03-25 11:01:18.538613,"{'Red': 2, 'Blue': 4, 'White': 1, 'Black': 2}","{'Red': 835.0, 'Blue': 7136.25, 'White': 40186.5, 'Black': 10052.75}"
2025-03-25 11:01:18.554603,"{'Red': 2, 'Blue': 4, 'White': 1, 'Black': 2}","{'Red': 835.0, 'Blue': 7136.25, 'White': 40186.5, 'Black': 10052.75}"
2025-03-25 11:01:18.570589,"{'Red': 2, 'Blue': 4, 'White': 1, 'Black': 2}","{'Red': 835.0, 'Blue': 7136.25, 'White': 40186.5, 'Black': 10052.75}"
2025-03-25 11:01:18.585573,"{'Blue': 4, 'White': 1, 'Black': 1}","{'Blue': 7007.5, 'White': 55991.5, 'Black': 9567.5}"
2025-03-25 11:01:18.600770,"{'Blue': 4, 'White': 1, 'Black': 1}","{'Blue': 7007.5, 'White': 55991.5, 'Black': 9567.5}"
2025-03-25 11:01:18.615485,"{'Blue': 4, 'White': 1, 'Black': 1}","{'Blue': 7007.5, 'White': 55991.5, 'Black': 9567.5}"
2025-03-25 11:01:18.631216,"{'Blue': 3, 'White': 1}","{'Blue': 9264.5, 'White': 73301.5}"
2025-03-25 11:01:18.646585,"{'Blue': 3, 'White': 1}","{'Blue': 9264.5, 'White': 73301.5}"
2025-03-25 11:01:18.661453,"{'Blue': 3, 'White': 1}","{'Blue': 9264.5, 'White': 73301.5}"
2025-03-25 11:01:18.677948,"{'Blue': 3, 'White': 1}","{'Blue': 9264.5, 'White': 73301.5}"
2025-03-25 11:01:18.692978,"{'Green': 1, 'Blue': 2, 'White': 1}","{'Green': 2632.0, 'Blue': 16173.0, 'White': 69777.0}"
2025-03-25 11:01:18.708134,"{'Green': 1, 'Blue': 2, 'White': 1}","{'Green': 2632.0, 'Blue': 16173.0, 'White': 69777.0}"
2025-03-25 11:01:18.723320,"{'Green': 1, 'Blue': 2, 'White': 1}","{'Green': 2632.0, 'Blue': 16173.0, 'White': 69777.0}"
2025-03-25 11:01:18.740145,"{'Green': 1, 'Blue': 4, 'White': 2, 'Black': 1}","{'Green': 5312.5, 'Blue': 7910.62, 'White': 35412.5, 'Black': 676.0}"
2025-03-25 11:01:18.755980,"{'Green': 1, 'Blue': 4, 'White': 2, 'Black': 1}","{'Green': 5312.5, 'Blue': 7910.62, 'White': 35412.5, 'Black': 676.0}"
2025-03-25 11:01:18.771922,"{'Green': 1, 'Blue': 4, 'White': 2, 'Black': 1}","{'Green': 5312.5, 'Blue': 7910.62, 'White': 35412.5, 'Black': 676.0}"
2025-03-25 11:01:18.787879,"{'Green': 1, 'Blue': 4, 'White': 4, 'Black': 2}","{'Green': 5214.0, 'Blue': 6871.0, 'White': 18395.25, 'Black': 931.75}"
2025-03-25 11:01:18.802861,"{'Green': 1, 'Blue': 4, 'White': 4, 'Black': 2}","{'Green': 5214.0, 'Blue': 6871.0, 'White': 18395.25, 'Black': 931.75}"
2025-03-25 11:01:18.817837,"{'Green': 1, 'Blue': 4, 'White': 4, 'Black': 2}","{'Green': 5214.0, 'Blue': 6871.0, 'White': 18395.25, 'Black': 931.75}"
2025-03-25 11:01:18.832797,"{'Green': 1, 'Blue': 3, 'White': 3, 'Black': 3}","{'Green': 5464.0, 'Blue': 9789.83, 'White': 3856.0, 'Black': 4466.67}"
2025-03-25 11:01:18.847993,"{'Green': 1, 'Blue': 3, 'White': 3, 'Black': 3}","{'Green': 5464.0, 'Blue': 9789.83, 'White': 3856.0, 'Black': 4466.67}"
2025-03-25 11:01:18.863361,"{'Green': 1, 'Blue': 3, 'White': 3, 'Black': 3}","{'Green': 5464.0, 'Blue': 9789.83, 'White': 3856.0, 'Black': 4466.67}"
2025-03-25 11:01:18.879588,"{'Green': 1, 'Blue': 3, 'White': 3, 'Black': 3}","{'Green': 5464.0, 'Blue': 9789.83, 'White': 3856.0, 'Black': 4466.67}"
2025-03-25 11:01:18.894197,"{'Red': 2, 'Green': 1, 'Blue': 3, 'Black': 1}","{'Red': 992.25, 'Green': 5435.5, 'Blue': 6385.5, 'Black': 31584.5}"
2025-03-25 11:01:18.910207,"{'Red': 2, 'Green': 1, 'Blue': 3, 'Black': 1}","{'Red': 992.25, 'Green': 5435.5, 'Blue': 6385.5, 'Black': 31584.5}"
2025-03-25 11:01:18.926219,"{'Red': 2, 'Green': 1, 'Blue': 3, 'Black': 1}","{'Red': 992.25, 'Green': 5435.5, 'Blue': 6385.5, 'Black': 31584.5}"
2025-03-25 11:01:18.941658,"{'Red': 3, 'Green': 2, 'Blue': 3, 'Black': 2}","{'Red': 2596.83, 'Green': 1861.0, 'Blue': 7591.0, 'Black': 22517.5}"
2025-03-25 11:01:18.956846,"{'Red': 3, 'Green': 2, 'Blue': 3, 'Black': 2}","{'Red': 2596.83, 'Green': 1861.0, 'Blue': 7591.0, 'Black': 22517.5}"
2025-03-25 11:01:18.972207,"{'Red': 3, 'Green': 2, 'Blue': 3, 'Black': 2}","{'Red': 2596.83, 'Green': 1861.0, 'Blue': 7591.0, 'Black': 22517.5}"
2025-03-25 11:01:18.987870,"{'Red': 3, 'Green': 1, 'Blue': 4, 'Black': 2}","{'Red': 3879.33, 'Green': 5184.5, 'Blue': 5117.88, 'Black': 23931.0}"
2025-03-25 11:01:19.003850,"{'Red': 3, 'Green': 1, 'Blue': 4, 'Black': 2}","{'Red': 3879.33, 'Green': 5184.5, 'Blue': 5117.88, 'Black': 23931.0}"
2025-03-25 11:01:19.019808,"{'Red': 3, 'Green': 1, 'Blue': 4, 'Black': 2}","{'Red': 3879.33, 'Green': 5184.5, 'Blue': 5117.88, 'Black': 23931.0}"
2025-03-25 11:01:19.033770,"{'Red': 3, 'Green': 1, 'Blue': 4, 'Black': 2}","{'Red': 3879.33, 'Green': 5184.5, 'Blue': 5117.88, 'Black': 23931.0}"
2025-03-25 11:01:19.048730,"{'Red': 2, 'Green': 1, 'Blue': 4, 'Black': 2}","{'Red': 5446.25, 'Green': 3286.5, 'Blue': 5626.0, 'Black': 23708.5}"
2025-03-25 11:01:19.065685,"{'Red': 2, 'Green': 1, 'Blue': 4, 'Black': 2}","{'Red': 5446.25, 'Green': 3286.5, 'Blue': 5626.0, 'Black': 23708.5}"
2025-03-25 11:01:19.080646,"{'Red': 3, 'Green': 1, 'Blue': 4, 'Black': 2}","{'Red': 2633.17, 'Green': 531.0, 'Blue': 6425.12, 'Black': 31418.0}"
2025-03-25 11:01:19.096634,"{'Red': 3, 'Green': 1, 'Blue': 4, 'Black': 2}","{'Red': 2633.17, 'Green': 531.0, 'Blue': 6425.12, 'Black': 31418.0}"
2025-03-25 11:01:19.110624,"{'Red': 3, 'Green': 1, 'Blue': 4, 'Black': 2}","{'Red': 2633.17, 'Green': 531.0, 'Blue': 6425.12, 'Black': 31418.0}"
2025-03-25 11:01:19.126787,"{'Red': 3, 'Green': 1, 'Blue': 4, 'Black': 2}","{'Red': 2633.17, 'Green': 531.0, 'Blue': 6425.12, 'Black': 31418.0}"
2025-03-25 11:01:19.142385,"{'Red': 1, 'Green': 2, 'Blue': 5, 'Black': 3}","{'Red': 3422.5, 'Green': 5009.0, 'Blue': 4472.9, 'Black': 28802.33}"
2025-03-25 11:01:19.157597,"{'Red': 1, 'Green': 2, 'Blue': 5, 'Black': 3}","{'Red': 3422.5, 'Green': 5009.0, 'Blue': 4472.9, 'Black': 28802.33}"
2025-03-25 11:01:19.173448,"{'Red': 1, 'Green': 2, 'Blue': 5, 'Black': 3}","{'Red': 3422.5, 'Green': 5009.0, 'Blue': 4472.9, 'Black': 28802.33}"
2025-03-25 11:01:19.188571,"{'Red': 1, 'Green': 3, 'Blue': 4, 'White': 1, 'Black': 3}","{'Red': 972.0, 'Green': 3064.33, 'Blue': 3095.0, 'White': 993.0, 'Black': 31111.33}"
2025-03-25 11:01:19.203346,"{'Red': 1, 'Green': 3, 'Blue': 4, 'White': 1, 'Black': 3}","{'Red': 972.0, 'Green': 3064.33, 'Blue': 3095.0, 'White': 993.0, 'Black': 31111.33}"
2025-03-25 11:01:19.218834,"{'Red': 1, 'Green': 3, 'Blue': 4, 'White': 1, 'Black': 3}","{'Red': 972.0, 'Green': 3064.33, 'Blue': 3095.0, 'White': 993.0, 'Black': 31111.33}"
2025-03-25 11:01:19.234574,"{'Red': 1, 'Green': 3, 'Blue': 4, 'White': 1, 'Black': 3}","{'Red': 972.0, 'Green': 3064.33, 'Blue': 3095.0, 'White': 993.0, 'Black': 31111.33}"
2025-03-25 11:01:19.249440,"{'Blue': 4, 'White': 1, 'Black': 5}","{'Blue': 9276.62, 'White': 528.0, 'Black': 16680.4}"
2025-03-25 11:01:19.265197,"{'Blue': 4, 'White': 1, 'Black': 5}","{'Blue': 9276.62, 'White': 528.0, 'Black': 16680.4}"
2025-03-25 11:01:19.280376,"{'Blue': 4, 'White': 1, 'Black': 5}","{'Blue': 9276.62, 'White': 528.0, 'Black': 16680.4}"
2025-03-25 11:01:19.295360,"{'Green': 1, 'Blue': 1, 'Black': 5}","{'Green': 611.0, 'Blue': 84279.0, 'Black': 14268.0}"
2025-03-25 11:01:19.311210,"{'Green': 1, 'Blue': 1, 'Black': 5}","{'Green': 611.0, 'Blue': 84279.0, 'Black': 14268.0}"
2025-03-25 11:01:19.326833,"{'Green': 1, 'Blue': 1, 'Black': 5}","{'Green': 611.0, 'Blue': 84279.0, 'Black': 14268.0}"
2025-03-25 11:01:19.342265,"{'Blue': 1, 'Black': 6}","{'Blue': 110579.5, 'Black': 10683.5}"
2025-03-25 11:01:19.357794,"{'Blue': 1, 'Black': 6}","{'Blue': 110579.5, 'Black': 10683.5}"
2025-03-25 11:01:19.372781,"{'Blue': 1, 'Black': 6}","{'Blue': 110579.5, 'Black': 10683.5}"
2025-03-25 11:01:19.387241,"{'Blue': 2, 'Black': 3}","{'Blue': 62410.5, 'Black': 16138.5}"
2025-03-25 11:01:19.402689,"{'Blue': 2, 'Black': 3}","{'Blue': 62410.5, 'Black': 16138.5}"
2025-03-25 11:01:19.418372,"{'Blue': 2, 'Black': 3}","{'Blue': 62410.5, 'Black': 16138.5}"
2025-03-25 11:01:19.434060,"{'Blue': 2, 'Black': 3}","{'Blue': 62410.5, 'Black': 16138.5}"
2025-03-25 11:01:19.449371,"{'Blue': 2, 'Black': 1}","{'Blue': 63831.5, 'Black': 42169.0}"
2025-03-25 11:01:19.464360,"{'Blue': 2, 'Black': 1}","{'Blue': 63831.5, 'Black': 42169.0}"
2025-03-25 11:01:19.480348,"{'Blue': 2, 'Black': 1}","{'Blue': 63831.5, 'Black': 42169.0}"
2025-03-25 11:01:19.495336,"{'Blue': 3, 'White': 2, 'Black': 1}","{'Blue': 41305.33, 'White': 693.5, 'Black': 33918.5}"
2025-03-25 11:01:19.511323,"{'Blue': 3, 'White': 2, 'Black': 1}","{'Blue': 41305.33, 'White': 693.5, 'Black': 33918.5}"
2025-03-25 11:01:19.526905,"{'Blue': 3, 'White': 2, 'Black': 1}","{'Blue': 41305.33, 'White': 693.5, 'Black': 33918.5}"
2025-03-25 11:01:19.542321,"{'Blue': 3, 'White': 2, 'Black': 1}","{'Blue': 41305.33, 'White': 693.5, 'Black': 33918.5}"
2025-03-25 11:01:19.556316,"{'Blue': 3, 'White': 1, 'Black': 2}","{'Blue': 42631.0, 'White': 2123.0, 'Black': 10535.25}"
2025-03-25 11:01:19.571899,"{'Blue': 3, 'White': 1, 'Black': 2}","{'Blue': 42631.0, 'White': 2123.0, 'Black': 10535.25}"
2025-03-25 11:01:19.588608,"{'Blue': 3, 'White': 1, 'Black': 2}","{'Blue': 42631.0, 'White': 2123.0, 'Black': 10535.25}"
2025-03-25 11:01:19.604589,"{'Green': 1, 'Blue': 5, 'White': 1, 'Black': 3}","{'Green': 831.5, 'Blue': 26439.0, 'White': 621.5, 'Black': 6132.33}"
2025-03-25 11:01:19.619870,"{'Green': 1, 'Blue': 5, 'White': 1, 'Black': 3}","{'Green': 831.5, 'Blue': 26439.0, 'White': 621.5, 'Black': 6132.33}"
2025-03-25 11:01:19.635571,"{'Green': 1, 'Blue': 5, 'White': 1, 'Black': 3}","{'Green': 831.5, 'Blue': 26439.0, 'White': 621.5, 'Black': 6132.33}"
2025-03-25 11:01:19.651080,"{'Blue': 3, 'White': 3, 'Black': 3}","{'Blue': 41535.83, 'White': 2504.0, 'Black': 7303.83}"
2025-03-25 11:01:19.666069,"{'Blue': 3, 'White': 3, 'Black': 3}","{'Blue': 41535.83, 'White': 2504.0, 'Black': 7303.83}"
2025-03-25 11:01:19.682045,"{'Blue': 3, 'White': 3, 'Black': 3}","{'Blue': 41535.83, 'White': 2504.0, 'Black': 7303.83}"
2025-03-25 11:01:19.697406,"{'Blue': 3, 'White': 3, 'Black': 3}","{'Blue': 41535.83, 'White': 2504.0, 'Black': 7303.83}"
2025-03-25 11:01:19.713393,"{'Green': 1, 'Blue': 4, 'White': 2, 'Black': 2}","{'Green': 674.0, 'Blue': 30442.62, 'White': 2357.5, 'Black': 18725.0}"
2025-03-25 11:01:19.729138,"{'Green': 1, 'Blue': 4, 'White': 2, 'Black': 2}","{'Green': 674.0, 'Blue': 30442.62, 'White': 2357.5, 'Black': 18725.0}"
2025-03-25 11:01:19.744262,"{'Green': 1, 'Blue': 4, 'White': 2, 'Black': 2}","{'Green': 674.0, 'Blue': 30442.62, 'White': 2357.5, 'Black': 18725.0}"
2025-03-25 11:01:19.760248,"{'Blue': 6, 'White': 2, 'Black': 2}","{'Blue': 19388.08, 'White': 2731.0, 'Black': 20100.0}"
2025-03-25 11:01:19.775098,"{'Blue': 6, 'White': 2, 'Black': 2}","{'Blue': 19388.08, 'White': 2731.0, 'Black': 20100.0}"
2025-03-25 11:01:19.791947,"{'Blue': 6, 'White': 2, 'Black': 2}","{'Blue': 19388.08, 'White': 2731.0, 'Black': 20100.0}"
2025-03-25 11:01:19.806398,"{'Blue': 5, 'White': 2, 'Black': 2}","{'Blue': 22769.5, 'White': 3473.5, 'Black': 21466.0}"
2025-03-25 11:01:19.821539,"{'Blue': 5, 'White': 2, 'Black': 2}","{'Blue': 22769.5, 'White': 3473.5, 'Black': 21466.0}"
2025-03-25 11:01:19.837118,"{'Blue': 5, 'White': 2, 'Black': 2}","{'Blue': 22769.5, 'White': 3473.5, 'Black': 21466.0}"
2025-03-25 11:01:19.853224,"{'Blue': 5, 'White': 2, 'Black': 2}","{'Blue': 22769.5, 'White': 3473.5, 'Black': 21466.0}"
2025-03-25 11:01:19.868432,"{'Blue': 3, 'White': 2, 'Black': 2}","{'Blue': 41219.33, 'White': 2165.0, 'Black': 24447.25}"
2025-03-25 11:01:19.882885,"{'Blue': 3, 'White': 2, 'Black': 2}","{'Blue': 41219.33, 'White': 2165.0, 'Black': 24447.25}"
2025-03-25 11:01:19.899462,"{'Blue': 4, 'White': 1, 'Black': 2}","{'Blue': 31424.25, 'White': 2622.5, 'Black': 27302.25}"
2025-03-25 11:01:19.915445,"{'Blue': 4, 'White': 1, 'Black': 2}","{'Blue': 31424.25, 'White': 2622.5, 'Black': 27302.25}"
2025-03-25 11:01:19.931436,"{'Blue': 4, 'White': 1, 'Black': 2}","{'Blue': 31424.25, 'White': 2622.5, 'Black': 27302.25}"
2025-03-25 11:01:19.947159,"{'Blue': 4, 'White': 1, 'Black': 2}","{'Blue': 31424.25, 'White': 2622.5, 'Black': 27302.25}"
2025-03-25 11:01:19.963536,"{'Blue': 4, 'White': 1, 'Black': 2}","{'Blue': 31424.25, 'White': 2622.5, 'Black': 27302.25}"
2025-03-25 11:01:19.977525,"{'Blue': 3, 'White': 1, 'Black': 3}","{'Blue': 41387.5, 'White': 511.0, 'Black': 20599.5}"
2025-03-25 11:01:19.992440,"{'Blue': 3, 'White': 1, 'Black': 3}","{'Blue': 41387.5, 'White': 511.0, 'Black': 20599.5}"
2025-03-25 11:01:20.008561,"{'Blue': 4, 'White': 1, 'Black': 3}","{'Blue': 29440.25, 'White': 1730.5, 'Black': 21377.17}"
2025-03-25 11:01:20.023516,"{'Blue': 4, 'White': 1, 'Black': 3}","{'Blue': 29440.25, 'White': 1730.5, 'Black': 21377.17}"
2025-03-25 11:01:20.038962,"{'Blue': 4, 'White': 1, 'Black': 3}","{'Blue': 29440.25, 'White': 1730.5, 'Black': 21377.17}"
2025-03-25 11:01:20.054313,"{'Blue': 4, 'White': 2, 'Black': 3}","{'Blue': 28979.62, 'White': 680.0, 'Black': 21659.5}"
2025-03-25 11:01:20.069940,"{'Blue': 4, 'White': 2, 'Black': 3}","{'Blue': 28979.62, 'White': 680.0, 'Black': 21659.5}"
2025-03-25 11:01:20.085774,"{'Blue': 4, 'White': 2, 'Black': 3}","{'Blue': 28979.62, 'White': 680.0, 'Black': 21659.5}"
2025-03-25 11:01:20.100964,"{'Blue': 4, 'White': 2, 'Black': 3}","{'Blue': 28979.62, 'White': 680.0, 'Black': 21659.5}"
2025-03-25 11:01:20.116080,"{'Blue': 4, 'White': 1, 'Black': 3}","{'Blue': 27332.0, 'White': 831.5, 'Black': 22039.83}"
2025-03-25 11:01:20.132003,"{'Blue': 4, 'White': 1, 'Black': 3}","{'Blue': 27332.0, 'White': 831.5, 'Black': 22039.83}"
2025-03-25 11:01:20.148011,"{'Blue': 4, 'White': 1, 'Black': 3}","{'Blue': 27332.0, 'White': 831.5, 'Black': 22039.83}"
